timestamp,cpu4,cpu6,cpu8,cpu10
1775425210024026,60,42.8571,0,0
1775425210074693,66.6667,50,40,20
1775425210125397,66.6667,40,20,0
1775425210176033,50,20,0,0
1775425210226679,80,40,0,16.6667
1775425210277327,50,57.1429,42.8571,33.3333
1775425210327997,60,40,20,0
1775425210378603,60,25,0,0
1775425210429207,80,42.8571,20,0
1775425210479814,60,50,0,16.6667
1775425210530436,66.6667,57.1429,33.3333,0
1775425210581105,60,40,0,0
1775425210631730,50,40,16.6667,0
1775425210682293,60,60,33.3333,0
1775425210732890,60,50,0,0
1775425210783567,50,25,20,16.6667
1775425210834208,75,33.3333,0,0
1775425210884820,50,50,20,0
1775425210935552,71.4286,50,20,0
1775425210986295,75,25,20,0
1775425211037001,75,40,20,16.6667
1775425211087706,60,60,20,0
1775425211138433,60,60,40,20
1775425211189164,80,80,25,0
1775425211239841,80,60,50,20
1775425211290469,80,60,33.3333,40
1775425211341140,50,60,0,0
1775425211391896,66.6667,50,20,0
1775425211442607,60,57.1429,40,33.3333
1775425211493335,80,66.6667,40,20
1775425211544082,60,60,0,16.6667
1775425211594799,80,60,60,25
1775425211645453,80,50,20,33.3333
1775425211696058,60,75,40,20
1775425211746688,60,60,33.3333,16.6667
1775425211797329,83.3333,50,25,20
1775425211847926,75,60,50,0
1775425211898551,80,40,33.3333,0
1775425211949242,83.3333,80,50,20
1775425211999884,60,40,20,16.6667
1775425212050481,75,40,20,0
1775425212101049,66.6667,60,33.3333,0
1775425212151745,80,66.6667,75,60
1775425212202440,83.3333,60,66.6667,25
1775425212253071,60,33.3333,20,0
1775425212303751,83.3333,60,60,20
1775425212354459,75,50,20,16.6667
1775425212405144,60,60,40,20
1775425212455790,80,60,66.6667,33.3333
1775425212506453,66.6667,75,40,40
1775425212557126,100,71.4286,40,40
1775425212607809,83.3333,50,40,0
1775425212658435,60,40,0,20
1775425212709073,66.6667,60,20,0
1775425212759694,80,50,25,0
1775425212810411,75,57.1429,40,20
1775425212861236,60,50,33.3333,16.6667
1775425212911929,66.6667,75,25,40
1775425212962556,75,50,40,16.6667
1775425213013213,66.6667,60,40,20
1775425213063855,80,60,42.8571,0
1775425213114505,75,66.6667,40,40
1775425213165122,66.6667,40,33.3333,16.6667
1775425213215806,60,60,40,0
1775425213266521,80,75,50,25
1775425213317225,100,80,80,71.4286
1775425213368775,75,100,80,80
1775425213419442,85.7143,75,66.6667,50
1775425213470170,100,100,100,80
1775425213520886,100,66.6667,66.6667,80
1775425213571669,83.3333,80,75,66.6667
1775425213622421,75,33.3333,33.3333,0
1775425213673081,66.6667,75,40,16.6667
1775425213723763,100,60,60,25
1775425213774380,75,60,40,25
1775425213825039,60,80,33.3333,33.3333
1775425213875706,83.3333,50,25,20
1775425213926344,100,83.3333,80,80
1775425213977044,80,66.6667,50,16.6667
1775425214027788,80,50,40,20
1775425214078458,100,80,50,20
1775425214129121,80,60,60,60
1775425214179771,80,66.6667,60,50
1775425214230474,80,75,40,0
1775425214281105,80,60,33.3333,33.3333
1775425214331734,80,75,40,0
1775425214382391,60,40,20,0
1775425214433043,80,60,57.1429,33.3333
1775425214483669,60,66.6667,60,25
1775425214534365,75,33.3333,20,0
1775425214585115,100,83.3333,83.3333,60
1775425214635822,80,40,0,33.3333
1775425214686522,80,80,66.6667,33.3333
1775425214737170,80,40,60,33.3333
1775425214787826,80,71.4286,20,20
1775425214838539,83.3333,75,50,0
1775425214889172,60,40,20,0
1775425214939854,83.3333,75,60,40
1775425214990495,83.3333,80,60,40
1775425215041125,100,75,60,60
1775425215091820,80,66.6667,66.6667,20
1775425215142520,80,100,100,60
1775425215193270,100,66.6667,25,50
1775425215243970,83.3333,75,71.4286,57.1429
1775425215294654,66.6667,60,50,50
1775425215345387,80,60,60,20
1775425215396058,66.6667,83.3333,40,40
1775425215446776,80,66.6667,60,40
1775425215497506,83.3333,71.4286,50,40
1775425215548194,80,75,71.4286,60
1775425215598853,80,66.6667,25,0
1775425215649499,80,66.6667,40,16.6667
1775425215700180,66.6667,83.3333,60,40
1775425215750797,80,66.6667,40,25
1775425215801520,100,83.3333,83.3333,66.6667
1775425215852154,75,80,20,20
1775425215902809,83.3333,83.3333,100,66.6667
1775425215953569,75,66.6667,50,40
1775425216004325,75,75,50,20
1775425216055102,100,100,100,100
1775425216105872,100,100,100,100
1775425216156578,100,100,100,100
1775425216207356,100,100,100,100
1775425216258119,100,100,100,100
1775425216308805,100,100,100,100
1775425216359532,100,100,100,100
1775425216410154,100,100,100,100
1775425216460813,100,100,100,100
1775425216511481,100,100,100,100
1775425216562186,100,100,100,100
1775425216612899,100,100,100,100
1775425216663573,100,100,100,100
1775425216714235,100,100,100,100
1775425216764884,100,100,100,100
1775425216815572,100,100,100,100
1775425216866275,100,100,100,100
1775425216916961,100,100,100,100
1775425216967766,100,100,100,100
1775425217018621,100,100,100,100
1775425217069595,100,100,100,100
1775425217120238,100,100,100,100
1775425217170916,100,100,100,100
1775425217221646,100,100,100,100
1775425217272367,100,100,100,100
1775425217323048,100,100,100,100
1775425217373761,100,100,100,100
