timestamp,cpu4,cpu6,cpu8,cpu10
1775426056485329,100,83.3333,80,100
1775426056495995,100,100,100,100
1775426056536958,83.3333,80,80,80
1775426056546500,60,80,75,60
1775426056587973,66.6667,83.3333,80,83.3333
1775426056597011,75,80,75,83.3333
1775426056639108,66.6667,60,75,60
1775426056647502,60,50,83.3333,80
1775426056690395,60,0,50,50
1775426056698158,75,25,50,50
1775426056741346,100,80,80,100
1775426056748721,83.3333,60,80,80
1775426056792112,40,66.6667,60,60
1775426056799302,60,83.3333,50,75
1775426056843240,100,80,75,80
1775426056849776,100,80,80,80
1775426056894503,80,75,100,100
1775426056900209,83.3333,75,100,100
1775426056945734,75,80,75,66.6667
1775426056950773,66.6667,80,80,60
1775426056996655,80,60,60,66.6667
1775426057001348,66.6667,50,40,66.6667
1775426057047685,60,25,33.3333,83.3333
1775426057051768,66.6667,50,40,83.3333
1775426057098627,71.4286,100,75,75
1775426057102186,66.6667,100,75,75
1775426057149391,60,80,60,60
1775426057152687,60,83.3333,60,60
1775426057200623,83.3333,66.6667,83.3333,75
1775426057203194,83.3333,60,83.3333,80
1775426057251593,80,100,100,83.3333
1775426057253776,80,80,100,80
1775426057302685,80,60,80,60
1775426057304288,83.3333,80,83.3333,60
1775426057353758,80,40,66.6667,40
1775426057354869,75,25,60,40
1775426057404694,66.6667,40,80,40
1775426057405350,57.1429,40,80,40
1775426057455746,80,100,80,80
1775426057455922,100,100,80,80
1775426057506373,60,80,75,75
1775426057506688,60,80,75,75
1775426057556922,100,80,66.6667,85.7143
1775426057557784,100,80,66.6667,85.7143
1775426057607402,83.3333,83.3333,80,50
1775426057609079,83.3333,83.3333,80,50
1775426057657845,100,100,100,100
1775426057660330,100,100,100,100
1775426057708440,83.3333,100,100,100
1775426057711349,80,100,100,100
1775426057758940,60,66.6667,50,71.4286
1775426057762341,60,66.6667,50,66.6667
1775426057809429,80,33.3333,80,60
1775426057813475,80,50,80,60
1775426057859979,50,83.3333,60,75
1775426057864703,50,66.6667,66.6667,60
1775426057910417,60,60,83.3333,66.6667
1775426057915977,60,80,80,83.3333
1775426057960997,83.3333,66.6667,100,100
1775426057967271,100,66.6667,100,80
1775426058011569,75,100,80,83.3333
1775426058018970,80,100,80,100
1775426058062145,100,75,80,100
1775426058070190,75,75,60,100
1775426058112711,80,80,60,66.6667
1775426058121304,100,80,80,50
1775426058163305,83.3333,66.6667,83.3333,83.3333
1775426058172505,80,60,66.6667,83.3333
1775426058213968,100,75,0,60
1775426058223756,80,60,0,66.6667
1775426058264626,50,75,40,83.3333
1775426058274749,40,75,60,80
1775426058315152,60,66.6667,83.3333,40
1775426058325689,75,80,80,50
1775426058365593,66.6667,83.3333,75,80
1775426058376633,60,60,71.4286,80
1775426058416112,57.1429,80,83.3333,80
1775426058427418,60,100,75,83.3333
1775426058466647,33.3333,80,40,66.6667
1775426058478397,50,80,50,50
1775426058517208,60,80,33.3333,60
1775426058529661,50,66.6667,25,60
1775426058567707,80,57.1429,40,25
1775426058580595,75,66.6667,33.3333,28.5714
1775426058618163,80,100,50,66.6667
1775426058631806,80,80,60,100
1775426058668637,75,83.3333,100,80
1775426058683254,100,80,100,83.3333
1775426058719269,83.3333,80,100,100
1775426058734636,83.3333,100,100,100
1775426058769864,80,60,60,50
1775426058785903,66.6667,60,66.6667,60
1775426058820412,50,50,60,80
1775426058836841,66.6667,50,40,66.6667
1775426058870959,50,50,50,60
1775426058887861,40,40,66.6667,60
1775426058921405,80,60,100,80
1775426058938940,80,40,80,80
1775426058971957,80,33.3333,66.6667,71.4286
1775426058990069,60,60,66.6667,80
1775426059022482,25,50,40,75
1775426059041224,33.3333,66.6667,60,50
1775426059073061,71.4286,100,83.3333,60
1775426059092490,100,100,83.3333,80
1775426059123716,100,83.3333,100,100
1775426059143673,100,66.6667,100,66.6667
1775426059174189,100,80,83.3333,60
1775426059194772,80,60,75,80
1775426059224763,66.6667,33.3333,50,40
1775426059246012,83.3333,66.6667,40,40
1775426059275271,60,40,60,50
1775426059297254,60,0,75,75
1775426059325800,75,50,100,100
1775426059348471,75,80,100,100
1775426059376261,83.3333,100,66.6667,60
1775426059399558,83.3333,75,66.6667,50
1775426059426719,100,80,100,80
1775426059450676,80,80,100,83.3333
1775426059477302,80,60,100,83.3333
1775426059501835,100,80,100,100
1775426059527857,60,80,80,80
1775426059552902,0,50,66.6667,50
1775426059578343,40,50,60,60
1775426059603996,50,80,25,75
1775426059628907,50,80,20,50
1775426059655295,80,80,60,60
1775426059679412,100,100,100,80
1775426059706455,83.3333,66.6667,50,83.3333
1775426059729858,75,60,50,66.6667
1775426059757763,100,100,100,80
1775426059780371,85.7143,100,100,100
1775426059809068,83.3333,100,83.3333,100
1775426059830971,100,83.3333,75,80
1775426059860023,75,40,80,50
1775426059881538,50,50,80,50
1775426059911028,60,80,80,60
1775426059932107,83.3333,100,80,80
1775426059962235,66.6667,60,75,80
1775426059982594,50,40,40,80
1775426060013507,71.4286,80,66.6667,100
1775426060033180,80,100,100,100
1775426060064787,100,100,100,83.3333
1775426060083785,100,83.3333,83.3333,85.7143
1775426060115978,80,80,80,75
1775426060134233,80,75,75,60
1775426060167065,100,60,50,66.6667
1775426060184765,80,83.3333,80,80
1775426060218131,83.3333,100,80,100
1775426060235346,100,100,66.6667,100
1775426060269044,83.3333,100,71.4286,100
1775426060285908,83.3333,80,80,80
1775426060319788,60,50,75,60
1775426060336485,50,40,60,75
1775426060370799,80,66.6667,60,80
1775426060387269,75,80,60,60
1775426060421816,66.6667,60,60,40
1775426060437844,60,50,66.6667,40
1775426060472700,50,50,50,20
1775426060488269,80,80,66.6667,40
1775426060523474,60,80,60,75
1775426060538709,60,50,50,60
1775426060574535,100,60,80,83.3333
1775426060589286,80,83.3333,80,100
1775426060625802,83.3333,85.7143,100,80
1775426060639805,100,83.3333,100,80
1775426060677053,83.3333,80,83.3333,100
1775426060690237,80,75,80,100
1775426060728330,50,80,60,66.6667
1775426060740820,60,80,60,50
1775426060779412,80,60,50,66.6667
1775426060791314,60,66.6667,50,80
1775426060830178,40,80,60,66.6667
1775426060841782,50,80,50,80
1775426060881219,83.3333,75,60,57.1429
1775426060892375,85.7143,66.6667,80,50
1775426060932476,100,60,80,75
1775426060942927,80,60,50,50
1775426060983738,50,80,60,40
1775426060993489,60,80,60,50
1775426061035036,66.6667,75,60,75
1775426061043930,75,80,80,80
1775426061086223,75,60,80,60
1775426061094456,60,66.6667,66.6667,60
1775426061137279,66.6667,80,40,71.4286
1775426061145037,80,80,25,66.6667
1775426061188147,75,80,40,50
1775426061195618,80,71.4286,60,50
1775426061239061,80,80,100,100
1775426061246059,80,100,100,100
1775426061290202,80,80,80,50
1775426061296634,83.3333,83.3333,83.3333,60
1775426061341423,100,100,100,100
1775426061347240,100,100,100,100
1775426061392660,100,100,100,100
1775426061397723,100,100,100,100
1775426061443912,100,100,100,100
1775426061448303,100,100,100,100
1775426061495148,100,100,100,100
1775426061498827,100,100,100,100
1775426061546397,100,100,100,100
1775426061549436,100,100,100,100
1775426061597703,100,100,100,100
1775426061599990,100,100,100,100
1775426061649003,100,100,100,83.3333
1775426061650413,100,100,100,80
1775426061700203,100,100,100,100
1775426061700872,100,100,100,100
1775426061751445,100,100,100,100
1775426061751564,100,100,100,100
1775426061802035,100,100,100,100
1775426061802854,100,100,100,100
1775426061852638,100,100,100,100
1775426061854214,100,100,100,100
1775426061903090,100,100,100,100
1775426061905395,100,100,100,100
1775426061953546,100,100,100,100
1775426061956580,100,100,100,100
1775426062004117,100,100,100,100
